time(s)	cellId	rnti	lcid	packetSize	delay(s)
2.77003	2	28	3	127	0.00295714
2.77103	2	28	3	127	0.00295714
2.77203	2	28	3	45	0.00295714
2.81303	2	1	3	44	0.00295714
2.81903	2	1	3	127	0.00295714
2.82003	2	1	3	127	0.00295714
2.82103	2	1	3	127	0.00295714
2.82203	2	1	3	14	0.00295714
2.84103	2	5	3	44	0.00295714
2.84303	2	28	3	44	0.00295714
2.84703	2	5	3	57	0.00295714
2.84903	2	28	3	127	0.00295714
2.85003	2	28	3	127	0.00295714
2.85103	2	28	3	45	0.00295714
2.88103	2	22	3	44	0.00295714
2.88703	2	22	3	127	0.00295714
2.88803	2	22	3	127	0.00295714
2.88903	2	22	3	19	0.00295714
2.92203	2	28	3	44	0.00295714
2.92803	2	28	3	127	0.00295714
2.92903	2	28	3	127	0.00295714
2.93003	2	28	3	45	0.00295714
2.94203	2	1	3	44	0.00295714
2.94803	2	1	3	127	0.00295714
2.94903	2	1	3	127	0.00295714
2.95003	2	1	3	127	0.00295714
2.95103	2	1	3	14	0.00295714
2.97703	2	14	3	44	0.00295714
2.98303	2	14	3	127	0.00295714
2.98403	2	14	3	127	0.00295714
2.98503	2	14	3	43	0.00295714
2.99003	2	8	3	44	0.00295714
2.99603	2	8	3	41	0.00295714
3.00103	2	28	3	44	0.00295714
3.00703	2	28	3	127	0.00295714
3.00803	2	28	3	127	0.00295714
3.00903	2	28	3	45	0.00295714
3.01003	2	5	3	44	0.00295714
3.01503	2	15	3	44	0.00295714
3.01603	2	5	3	57	0.00295714
3.02103	2	15	3	99	0.00295714
3.05503	2	19	3	44	0.00295714
3.06103	2	19	3	127	0.00295714
3.06203	2	19	3	127	0.00295714
3.06303	2	19	3	78	0.00295714
3.07103	2	1	3	44	0.00295714
3.07703	2	1	3	127	0.00295714
3.07803	2	1	3	127	0.00295714
3.07903	2	1	3	127	0.00295714
3.08003	2	28	3	44	0.00295714
3.08003	2	1	3	14	0.00295714
3.08603	2	28	3	127	0.00295714
3.08703	2	28	3	127	0.00295714
3.08803	2	28	3	45	0.00295714
3.08903	2	7	3	44	0.00295714
3.09503	2	7	3	127	0.00295714
3.09603	2	7	3	127	0.00295714
3.09703	2	7	3	127	0.00295714
3.09803	2	7	3	23	0.00295714
3.15403	2	4	3	44	0.00295714
3.15903	2	28	3	44	0.00295714
3.16003	2	4	3	127	0.00295714
3.16103	2	4	3	21	0.00295714
3.16503	2	28	3	127	0.00295714
3.16603	2	28	3	127	0.00295714
3.16703	2	28	3	45	0.00295714
3.17303	2	5	3	44	0.00295714
3.17903	2	5	3	57	0.00295714
3.18903	2	16	3	44	0.00295714
3.19503	2	16	3	127	0.00295714
3.19603	2	16	3	127	0.00295714
3.19703	2	16	3	127	0.00295714
3.19803	2	16	3	71	0.00295714
3.20003	2	1	3	44	0.00295714
3.20603	2	1	3	127	0.00295714
3.20703	2	1	3	127	0.00295714
3.20803	2	1	3	127	0.00295714
3.20903	2	1	3	14	0.00295714
3.22003	2	24	3	35	0.00295714
3.23803	2	28	3	44	0.00295714
3.24403	2	28	3	127	0.00295714
3.24503	2	28	3	127	0.00295714
3.24603	2	28	3	45	0.00295714
3.29503	2	18	3	44	0.00295714
3.30103	2	18	3	127	0.00295714
3.30203	2	18	3	127	0.00295714
3.30303	2	18	3	127	0.00295714
3.30403	2	18	3	32	0.00295714
3.30503	2	26	3	44	0.00295714
3.31103	2	26	3	127	0.00295714
3.31203	2	26	3	105	0.00295714
3.31703	2	28	3	44	0.00295714
3.32303	2	28	3	127	0.00295714
3.32403	2	28	3	127	0.00295714
3.32503	2	28	3	45	0.00295714
3.33003	2	1	3	44	0.00295714
3.33603	2	1	3	127	0.00295714
3.33703	2	1	3	127	0.00295714
3.33803	2	1	3	127	0.00295714
3.33903	2	1	3	14	0.00295714
3.34003	2	5	3	44	0.00295714
3.34603	2	5	3	57	0.00295714
3.36903	2	30	3	44	0.00295714
3.37503	2	30	3	18	0.00295714
