Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
7.65	ENB PHY Rxed	764	9	0	2	0	0	SR
7.657	ENB PHY Rxed	765	6	0	2	0	0	SR
7.667	ENB PHY Rxed	766	6	0	2	0	0	SR
7.703	ENB PHY Rxed	770	2	0	2	0	0	SR
7.71	ENB PHY Rxed	770	9	0	2	0	0	SR
7.736	ENB PHY Rxed	773	5	0	2	0	0	SR
7.815	ENB PHY Rxed	781	4	0	2	0	0	SR
7.816	ENB PHY Rxed	781	5	0	2	0	0	SR
7.823	ENB PHY Rxed	782	2	0	2	0	0	SR
7.839	ENB PHY Rxed	783	8	0	2	0	0	SR
7.894	ENB PHY Rxed	789	3	0	2	0	0	SR
7.908	ENB PHY Rxed	790	7	0	2	0	0	SR
7.943	ENB PHY Rxed	794	2	0	2	0	0	SR
7.968	ENB PHY Rxed	796	7	0	2	0	0	SR
7.973	ENB PHY Rxed	797	2	0	2	0	0	SR
7.982	ENB PHY Rxed	798	1	0	2	0	0	SR
8.052	ENB PHY Rxed	805	1	0	2	0	0	SR
8.097	ENB PHY Rxed	809	6	0	2	0	0	SR
8.124	ENB PHY Rxed	812	3	0	2	0	0	SR
8.131	ENB PHY Rxed	813	0	0	2	0	0	SR
8.148	ENB PHY Rxed	814	7	0	2	0	0	SR
8.164	ENB PHY Rxed	816	3	0	2	0	0	SR
8.181	ENB PHY Rxed	818	0	0	2	0	0	SR
8.205	ENB PHY Rxed	820	4	0	2	0	0	SR
8.21	ENB PHY Rxed	820	9	0	2	0	0	SR
8.221	ENB PHY Rxed	822	0	0	2	0	0	SR
8.226	ENB PHY Rxed	822	5	0	2	0	0	SR
8.289	ENB PHY Rxed	828	8	0	2	0	0	SR
8.314	ENB PHY Rxed	831	3	0	2	0	0	SR
8.355	ENB PHY Rxed	835	4	0	2	0	0	SR
8.368	ENB PHY Rxed	836	7	0	2	0	0	SR
8.447	ENB PHY Rxed	844	6	0	2	0	0	SR
8.48	ENB PHY Rxed	847	9	0	2	0	0	SR
8.484	ENB PHY Rxed	848	3	0	2	0	0	SR
8.518	ENB PHY Rxed	851	7	0	2	0	0	SR
8.526	ENB PHY Rxed	852	5	0	2	0	0	SR
8.591	ENB PHY Rxed	859	0	0	2	0	0	SR
8.605	ENB PHY Rxed	860	4	0	2	0	0	SR
8.613	ENB PHY Rxed	861	2	0	2	0	0	SR
8.624	ENB PHY Rxed	862	3	0	2	0	0	SR
8.646	ENB PHY Rxed	864	5	0	2	0	0	SR
8.664	ENB PHY Rxed	866	3	0	2	0	0	SR
8.674	ENB PHY Rxed	867	3	0	2	0	0	SR
8.677	ENB PHY Rxed	867	6	0	2	0	0	SR
8.684	ENB PHY Rxed	868	3	0	2	0	0	SR
8.742	ENB PHY Rxed	874	1	0	2	0	0	SR
8.763	ENB PHY Rxed	876	2	0	2	0	0	SR
8.78	ENB PHY Rxed	877	9	0	2	0	0	SR
8.8	ENB PHY Rxed	879	9	0	2	0	0	SR
8.812	ENB PHY Rxed	881	1	0	2	0	0	SR
8.842	ENB PHY Rxed	884	1	0	2	0	0	SR
8.871	ENB PHY Rxed	887	0	0	2	0	0	SR
8.921	ENB PHY Rxed	892	0	0	2	0	0	SR
8.95	ENB PHY Rxed	894	9	0	2	0	0	SR
8.978	ENB PHY Rxed	897	7	0	2	0	0	SR
8.997	ENB PHY Rxed	899	6	0	2	0	0	SR
9	ENB PHY Rxed	899	9	0	2	0	0	SR
9	ENB PHY Rxed	899	9	0	2	0	0	SR
9.079	ENB PHY Rxed	907	8	0	2	0	0	SR
9.1	ENB PHY Rxed	909	9	0	2	0	0	SR
9.113	ENB PHY Rxed	911	2	0	2	0	0	SR
9.129	ENB PHY Rxed	912	8	0	2	0	0	SR
9.144	ENB PHY Rxed	914	3	0	2	0	0	SR
9.158	ENB PHY Rxed	915	7	0	2	0	0	SR
9.237	ENB PHY Rxed	923	6	0	2	0	0	SR
9.258	ENB PHY Rxed	925	7	0	2	0	0	SR
9.31	ENB PHY Rxed	930	9	0	2	0	0	SR
9.316	ENB PHY Rxed	931	5	0	2	0	0	SR
9.359	ENB PHY Rxed	935	8	0	2	0	0	SR
9.362	ENB PHY Rxed	936	1	0	2	0	0	SR
9.379	ENB PHY Rxed	937	8	0	2	0	0	SR
9.387	ENB PHY Rxed	938	6	0	2	0	0	SR
9.395	ENB PHY Rxed	939	4	0	2	0	0	SR
9.41	ENB PHY Rxed	940	9	0	2	0	0	SR
9.436	ENB PHY Rxed	943	5	0	2	0	0	SR
9.451	ENB PHY Rxed	945	0	0	2	0	0	SR
9.474	ENB PHY Rxed	947	3	0	2	0	0	SR
9.476	ENB PHY Rxed	947	5	0	2	0	0	SR
9.494	ENB PHY Rxed	949	3	0	2	0	0	SR
9.516	ENB PHY Rxed	951	5	0	2	0	0	SR
9.553	ENB PHY Rxed	955	2	0	2	0	0	SR
9.573	ENB PHY Rxed	957	2	0	2	0	0	SR
9.632	ENB PHY Rxed	963	1	0	2	0	0	SR
9.642	ENB PHY Rxed	964	1	0	2	0	0	SR
9.645	ENB PHY Rxed	964	4	0	2	0	0	SR
9.705	ENB PHY Rxed	970	4	0	2	0	0	SR
9.711	ENB PHY Rxed	971	0	0	2	0	0	SR
9.764	ENB PHY Rxed	976	3	0	2	0	0	SR
9.774	ENB PHY Rxed	977	3	0	2	0	0	SR
9.777	ENB PHY Rxed	977	6	0	2	0	0	SR
9.79	ENB PHY Rxed	978	9	0	2	0	0	SR
9.808	ENB PHY Rxed	980	7	0	2	0	0	SR
9.869	ENB PHY Rxed	986	8	0	2	0	0	SR
