% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	stream	harqId	ndi	rv	mcs	tbSize
3.081	1	0	27	28	308	5	0	1	12	0	19	1	0	12	135
3.082	1	0	27	28	308	6	0	1	12	0	18	1	0	12	135
3.083	1	0	27	28	308	7	0	1	12	0	17	1	0	12	135
3.084	1	0	27	28	308	8	0	1	12	0	16	1	0	12	24
3.084	1	0	8	7	308	8	0	1	12	0	19	1	0	12	52
3.087	1	0	27	28	309	1	0	1	12	0	19	1	0	12	135
3.088	1	0	27	28	309	2	0	1	12	0	18	1	0	12	80
3.09	1	0	8	7	309	4	0	1	12	0	19	1	0	12	135
3.091	1	0	8	7	309	5	0	1	12	0	18	1	0	12	135
3.092	1	0	8	7	309	6	0	1	12	0	17	1	0	12	135
3.093	1	0	8	7	309	7	0	1	12	0	16	1	0	12	135
3.094	1	0	8	7	309	8	0	1	12	0	15	1	0	12	52
3.096	1	0	8	7	310	0	0	1	12	0	19	1	0	12	135
3.097	1	0	8	7	310	1	0	1	12	0	18	1	0	12	135
3.098	1	0	8	7	310	2	0	1	12	0	17	1	0	12	52
3.149	1	0	11	4	315	3	0	1	12	0	19	1	0	12	52
3.154	1	0	27	28	315	8	0	1	12	0	19	1	0	12	52
3.155	1	0	11	4	315	9	0	1	12	0	19	1	0	12	135
3.156	1	0	11	4	316	0	0	1	12	0	18	1	0	12	107
3.16	1	0	27	28	316	4	0	1	12	0	19	1	0	12	135
3.161	1	0	27	28	316	5	0	1	12	0	18	1	0	12	135
3.162	1	0	27	28	316	6	0	1	12	0	17	1	0	12	135
3.163	1	0	27	28	316	7	0	1	12	0	16	1	0	12	24
3.163	1	0	11	4	316	7	0	1	12	0	19	1	0	12	24
3.166	1	0	27	28	317	0	0	1	12	0	19	1	0	12	135
3.167	1	0	27	28	317	1	0	1	12	0	18	1	0	12	80
3.168	1	0	10	5	317	2	0	1	12	0	19	1	0	12	52
3.174	1	0	10	5	317	8	0	1	12	0	19	1	0	12	107
3.184	1	0	15	16	318	8	0	1	12	0	19	1	0	12	52
3.19	1	0	15	16	319	4	0	1	12	0	19	1	0	12	135
3.191	1	0	15	16	319	5	0	1	12	0	18	1	0	12	135
3.192	1	0	15	16	319	6	0	1	12	0	17	1	0	12	135
3.193	1	0	15	16	319	7	0	1	12	0	16	1	0	12	135
3.194	1	0	15	16	319	8	0	1	12	0	15	1	0	12	52
3.195	1	0	30	1	319	9	0	1	12	0	19	1	0	12	52
3.196	1	0	15	16	320	0	0	1	12	0	19	1	0	12	135
3.197	1	0	15	16	320	1	0	1	12	0	18	1	0	12	135
3.198	1	0	15	16	320	2	0	1	12	0	17	1	0	12	107
3.201	1	0	30	1	320	5	0	1	12	0	19	1	0	12	135
3.202	1	0	30	1	320	6	0	1	12	0	18	1	0	12	135
3.203	1	0	30	1	320	7	0	1	12	0	17	1	0	12	135
3.204	1	0	30	1	320	8	0	1	12	0	16	1	0	12	135
3.205	1	0	30	1	320	9	0	1	12	0	15	1	0	12	52
3.207	1	0	30	1	321	1	0	1	12	0	19	1	0	12	135
3.208	1	0	30	1	321	2	0	1	12	0	18	1	0	12	135
3.209	1	0	30	1	321	3	0	1	12	0	17	1	0	12	24
3.215	1	0	23	24	321	9	0	1	12	0	19	1	0	12	52
3.233	1	0	27	28	323	7	0	1	12	0	19	1	0	12	52
3.239	1	0	27	28	324	3	0	1	12	0	19	1	0	12	135
3.24	1	0	27	28	324	4	0	1	12	0	18	1	0	12	135
3.241	1	0	27	28	324	5	0	1	12	0	17	1	0	12	135
3.242	1	0	27	28	324	6	0	1	12	0	16	1	0	12	24
3.245	1	0	27	28	324	9	0	1	12	0	19	1	0	12	135
3.246	1	0	27	28	325	0	0	1	12	0	18	1	0	12	80
3.29	1	0	17	18	329	4	0	1	12	0	19	1	0	12	52
3.296	1	0	17	18	330	0	0	1	12	0	19	1	0	12	135
3.297	1	0	17	18	330	1	0	1	12	0	18	1	0	12	135
3.298	1	0	17	18	330	2	0	1	12	0	17	1	0	12	135
3.299	1	0	17	18	330	3	0	1	12	0	16	1	0	12	135
3.3	1	0	25	26	330	4	0	1	12	0	19	1	0	12	52
3.3	1	0	17	18	330	4	0	1	12	0	15	1	0	12	52
3.302	1	0	17	18	330	6	0	1	12	0	19	1	0	12	135
3.303	1	0	17	18	330	7	0	1	12	0	18	1	0	12	135
3.304	1	0	17	18	330	8	0	1	12	0	17	1	0	12	52
3.306	1	0	25	26	331	0	0	1	12	0	19	1	0	12	135
3.307	1	0	25	26	331	1	0	1	12	0	18	1	0	12	135
3.308	1	0	25	26	331	2	0	1	12	0	17	1	0	12	52
3.312	1	0	27	28	331	6	0	1	12	0	19	1	0	12	52
3.312	1	0	25	26	331	6	0	1	12	0	19	1	0	12	80
3.313	1	0	25	26	331	7	0	1	12	0	18	1	0	12	24
3.318	1	0	27	28	332	2	0	1	12	0	19	1	0	12	135
3.319	1	0	27	28	332	3	0	1	12	0	18	1	0	12	135
3.32	1	0	27	28	332	4	0	1	12	0	17	1	0	12	135
3.321	1	0	27	28	332	5	0	1	12	0	16	1	0	12	24
3.324	1	0	27	28	332	8	0	1	12	0	19	1	0	12	135
3.325	1	0	27	28	332	9	0	1	12	0	18	1	0	12	80
3.325	1	0	30	1	332	9	0	1	12	0	19	1	0	12	52
3.331	1	0	30	1	333	5	0	1	12	0	19	1	0	12	135
3.332	1	0	30	1	333	6	0	1	12	0	18	1	0	12	135
3.333	1	0	30	1	333	7	0	1	12	0	17	1	0	12	135
3.334	1	0	30	1	333	8	0	1	12	0	16	1	0	12	135
3.335	1	0	30	1	333	9	0	1	12	0	15	1	0	12	52
3.335	1	0	10	5	333	9	0	1	12	0	19	1	0	12	52
3.337	1	0	30	1	334	1	0	1	12	0	19	1	0	12	135
3.338	1	0	30	1	334	2	0	1	12	0	18	1	0	12	135
3.339	1	0	30	1	334	3	0	1	12	0	17	1	0	12	24
3.341	1	0	10	5	334	5	0	1	12	0	19	1	0	12	107
3.364	1	0	29	30	336	8	0	1	12	0	19	1	0	12	52
